ID,MAC_seagrass_ag,MAC_seagrass_bg,MAC_seagrass_fr,NCS_fs1,PHY_mpb,BIV_suspfeeder
4248,0,0,0,0.05,10,
4249,0,0,0,0.05,10,
4250,0,0,0,0.05,10,
4251,0,0,0,0.05,10,
4252,0,0,0,0.05,10,
4253,0,0,0,0.05,10,
4254,0,0,0,0.05,10,
4255,0,0,0,0.05,10,
4256,0,0,0,0.05,10,
4257,0,0,0,0.05,10,
4258,0,0,0,0.05,10,
4259,0,0,0,0.05,10,
4260,0,0,0,0.0297,5.9443,
4261,0,0,0,0.0033,0.6567,
4262,0,0,0,0,0,
4263,0,0,0,0.0291,5.8258,
4264,0,0,0,0.0303,6.0591,
4265,0,0,0,0.0451,9.029,
4266,0,0,0,0.0078,1.5581,
4267,0,0,0,0.0021,0.4208,
4268,30.0174,30.0174,0,0,0.9922,
4269,0,0,0,0.05,10,
4270,0,0,0,0.05,10,
4271,568.4703,568.4703,0,0,12.3111,
4272,980.6582,980.6582,0,0,19.5458,
4273,1174.8663,1174.8663,0,0,20,
4274,475.2877,475.2877,0,0,15.7095,
4275,895.4476,895.4476,0,0,20,
4276,931.6946,931.6946,0,0,20,
4277,884.8344,884.8344,0,0,20,
4278,905.216,905.216,0,0,20,
4279,849.9576,849.9576,0,0,20,
4280,1040.6283,1040.6283,0,0,20,
4281,336.6601,336.6601,0,0,11.1275,
4282,1168.0579,1168.0579,0,0.0388,12.2398,
4283,1964.62,1964.62,0,0.0312,13.7672,
4284,1835.382,1835.382,0,0.0324,13.5194,
4285,2074.8202,2074.8202,0,0.0217,15.6599,
4286,1254.8988,1254.8988,0,0.0288,14.2491,
4287,0,0,0,0.05,10,
4288,0,0,0,0.05,10,
4289,0,0,0,0.05,10,
4290,0,0,0,0.05,10,
4291,0,0,0,0.05,10,
4292,0,0,0,0.05,10,
4293,0,0,0,0.05,10,
4294,644.5212,644.5212,0,0.0266,14.6754,
4295,685.2778,685.2778,0,0.0184,16.3296,
4296,312.6009,312.6009,0,0.0191,16.1893,
4297,269.7394,269.7394,0,0.0233,15.3406,
4298,164.3993,164.3993,0,0.0337,13.255,
4299,134.2995,134.2995,0,0.0367,12.659,
4300,33.6101,33.6101,0,0.0467,10.6655,
4301,0,0,0,0.05,10,
4302,3035.5265,3035.5265,0,0.0209,15.8207,
4303,3015.6679,3015.6679,0,0.0211,15.7826,
4304,4610.9944,4610.9944,0,0.0061,18.778,
4305,7905.2676,7905.2676,0,0,20,
4306,8205.1451,8205.1451,0,0.0054,18.9295,
4307,8658.2327,8658.2327,0,0,20,
4308,0,0,0,0.05,10,
4309,0,0,0,0.05,10,
4310,0,0,0,0.05,10,
4311,121.4673,121.4673,0,0.033,13.3941,
4312,149.5206,149.5206,0,0.0291,14.1859,
4313,79.975,79.975,0,0.0388,12.2391,
4314,0,0,0,0.05,10,
4315,124.4816,124.4816,0,0.0326,13.4756,
4316,188.8059,188.8059,0,0.0236,15.2716,
4317,135.9696,135.9696,0,0.031,13.7959,
4318,327.7435,327.7435,0,0.0042,19.1507,
4319,356.5511,356.5511,0,0.0001,19.9817,
4320,269.7724,269.7724,0,0.0123,17.5382,
4321,94.764,94.764,0,0.0368,12.648,
4322,0,0,0,0,0,
4323,0,0,0,0,0,
4324,0,0,0,0,0,
4325,0,0,0,0,0,
4326,0,0,0,0,0,
4327,0,0,0,0.0123,0.6151,
4328,0,0,0,0.0036,0.181,
4329,34.8449,34.8449,0,0.0451,10.9745,
4330,34.3404,34.3404,0,0.0379,9.5059,
4331,0,0,0,0.0262,5.2374,
4332,0,0,0,0.0263,5.2532,
4333,0,0,0,0.05,10,
4334,0,0,0,0,0,
4335,0,0,0,0.05,10,
4336,0,0,0,0.05,10,
4337,0,0,0,0.05,10,
4338,0,0,0,0.05,10,
4339,0,0,0,0.05,10,
4340,0,0,0,0.05,10,
4341,193.8204,193.8204,0,0.0229,15.4255,
4342,0,0,0,0.05,10,
4343,0,0,0,0,0,
4344,0,0,0,0,0,
4345,0,0,0,0.05,10,
4346,0,0,0,0.05,10,
4347,0,0,0,0.05,10,
4348,0,0,0,0,0,
4349,61.4367,61.4367,0,0.0414,11.7202,
4350,257.0925,257.0925,0,0.014,17.1984,
4351,0,0,0,0.05,10,
4352,357.1683,357.1683,0,0,20,
4353,357.1718,357.1718,0,0,20,
4354,357.1533,357.1533,0,0,20,
4355,357.1523,357.1523,0,0,20,
4356,357.1755,357.1755,0,0,20,
4357,357.1477,357.1477,0,0,20,
4358,234.4004,234.4004,0,0.0172,16.5631,
4359,324.1746,324.1746,0,0.0046,19.0766,
4360,357.1519,357.1519,0,0,20,
4361,99.4015,99.4015,0,0.0361,12.7832,
4362,357.1477,357.1477,0,0,20,
4363,13.4584,13.4584,0,0.0481,10.3768,
4364,294.1159,294.1159,0,0,16.4704,
4365,185.4322,185.4322,0,0,10.3841,
4366,77.325,77.325,0,0.0059,5.513,
4367,0,0,0,0.0442,8.8474,
4368,161.3653,161.3653,0,0.0274,14.5134,
4369,0,0,0,0.05,10,
4370,0,0,0,0.05,10,
4371,0,0,0,0.0447,8.9355,
4372,0,0,0,0.0328,6.5517,
4373,0,0,0,0.0326,6.528,
4374,0,0,0,0.05,10,
4375,313.6897,313.6897,0,0.0068,18.6482,
4376,296.3336,296.3336,0,0.0095,18.0957,
4377,357.208,357.208,0,0.0002,19.954,
4378,0,0,0,0.05,10,
4379,274.7033,274.7033,0,0.0127,17.4697,
4380,109.6781,109.6781,0,0.0351,12.9823,
4381,286.5382,286.5382,0,0.011,17.7915,
4382,124.5751,124.5751,0,0.0331,13.3874,
4383,0,0,0,0.05,10,
4384,0,0,0,0.05,10,
4385,0,0,0,0.05,10,
4386,0,0,0,0.05,10,
4387,681.9792,681.9792,0,0.0413,11.7321,
4388,0,0,0,0.05,10,
4389,0,0,0,0.05,10,
4390,0,0,0,0.05,10,
4391,0,0,0,0.05,10,
4392,0,0,0,0.05,10,
4393,0,0,0,0.05,10,
4394,0,0,0,0.05,10,
4395,0,0,0,0.05,10,
4396,0,0,0,0.05,10,
4397,0,0,0,0.05,10,
4398,0,0,0,0.05,10,
4399,0,0,0,0.05,10,
4400,0,0,0,0.05,10,
4401,0,0,0,0.05,10,
4402,0,0,0,0.05,10,
4403,0,0,0,0.05,10,
4404,0,0,0,0.05,10,
4405,12.1348,12.1348,0,0.0499,10.0147,
4406,0,0,0,0.05,10,
4407,0,0,0,0.05,10,
4408,0,0,0,0.05,10,
4409,0,0,0,0.05,10,
4410,0,0,0,0.05,10,
4411,8108.8824,8108.8824,0,0,20,
4412,4649.3197,4649.3197,0,0.0178,16.4438,
4413,7124.8557,7124.8557,0,0.0063,18.7305,
4414,3540.5739,3540.5739,0,0.0202,15.9523,
4415,0,0,0,0.05,10,
4416,2296.9653,2296.9653,0,0.0276,14.4828,
4417,0,0,0,0.05,10,
4418,0,0,0,0.05,10,
4419,0,0,0,0.05,10,
4420,0,0,0,0.05,10,
4421,1746.8925,1746.8925,0,0.0388,12.2315,
4422,840.4149,840.4149,0,0.0414,11.7266,
4423,10650.4317,10650.4317,0,0,12.5454,
4424,188.1514,188.1514,0,0,0.2103,
4425,0,0,0,0,0,
4426,0,0,0,0,0,
4427,0,0,0,0,0,
4428,291.4916,291.4916,0,0,8.7401,
4429,711.7169,711.7169,0,0,20,
4430,1103.8893,1103.8893,0,0,20,
4431,1317.6647,1317.6647,0,0,20,
4432,1361.4255,1361.4255,0,0,20,
4433,1154.9441,1154.9441,0,0,20,
4434,918.4836,918.4836,0,0,20,
4435,0,0,0,0.05,10,
4436,0,0,0,0.05,10,
4437,0,0,0,0.05,10,
4438,0,0,0,0.05,10,
4439,0,0,0,0.05,10,
4440,0,0,0,0.05,10,
4441,0,0,0,0.05,10,
4442,0,0,0,0.05,10,
4443,0,0,0,0.05,10,
4444,0,0,0,0.05,10,
4445,0,0,0,0.05,10,
4446,0,0,0,0.05,10,
4447,0,0,0,0.05,10,
4448,0,0,0,0.05,10,
4449,0,0,0,0.05,10,
4450,0,0,0,0.05,10,
4451,0,0,0,0.05,10,
4452,0,0,0,0.05,10,
4453,0,0,0,0.05,10,
4454,0,0,0,0.05,10,
4455,0,0,0,0.05,10,
4456,0,0,0,0.05,10,
4457,0,0,0,0.05,10,
4458,0,0,0,0.05,10,
4459,0,0,0,0.05,10,
4460,0,0,0,0.05,10,
4461,0,0,0,0,0,
4462,0,0,0,0,0,
4463,0,0,0,0,0,
4464,0,0,0,0.03,6.0041,
4465,0,0,0,0.0186,3.715,
4466,0,0,0,0.05,10,
4467,0,0,0,0.0409,8.1721,
4468,0,0,0,0,0,
4469,0,0,0,0,0,
4470,0,0,0,0.0067,1.3369,
4471,0,0,0,0,0,
4472,0,0,0,0,0,
4473,205.9399,205.9399,0,0,5.4668,
4474,0,0,0,0.05,10,
4475,0,0,0,0.05,10,
4476,941.2124,941.2124,0,0,20,
4477,1481.9055,1481.9055,0,0,20,
4478,1477.2491,1477.2491,0,0,20,
4479,957.216,957.216,0,0,19.6742,
4480,779.0923,779.0923,0,0,20,
4481,887.0762,887.0762,0,0,20,
4482,1047.4421,1047.4421,0,0,20,
4483,1097.2153,1097.2153,0,0,20,
4484,892.65,892.65,0,0,13.5418,
4485,3461.8891,3461.8891,0,0.0093,18.1489,
4486,1722.0472,1722.0472,0,0.0125,17.4936,
4487,3082.6065,3082.6065,0,0,20,
4488,1909.9928,1909.9928,0,0.0038,19.2432,
4489,0,0,0,0.05,10,
4490,0,0,0,0.05,10,
4491,0,0,0,0.05,10,
4492,0,0,0,0.05,10,
4493,0,0,0,0.05,10,
4494,0,0,0,0.05,10,
4495,0,0,0,0.05,10,
4496,0,0,0,0.05,10,
4497,411.7991,411.7991,0,0.0092,18.1533,
4498,1132.4403,1132.4403,0,0.0015,19.6924,
4499,336.811,336.811,0,0.0167,16.6686,
4500,201.2943,201.2943,0,0.0301,13.9855,
4501,236.2823,236.2823,0,0.0436,11.2832,
4502,0,0,0,0.05,10,
4503,4726.6315,4726.6315,0,0,20,
4504,7323.4978,7323.4978,0,0,20,
4505,5382.8048,5382.8048,0,0,20,
4506,7796.5569,7796.5569,0,0,20,
4507,7891.7231,7891.7231,0,0,20,
4508,7383.5263,7383.5263,0,0,20,
4509,5554.8257,5554.8257,0,0,20,
4510,5080.4908,5080.4908,0,0.0111,17.7736,
4511,83.0514,83.0514,0,0.0385,12.306,
4512,263.6414,263.6414,0,0.0133,17.3456,
4513,350.0474,350.0474,0,0.001,19.8005,
4514,298.7452,298.7452,0,0.0082,18.364,
4515,190.586,190.586,0,0.0233,15.3344,
4516,46.0506,46.0506,0,0.0436,11.2891,
4517,80.3278,80.3278,0,0.0388,12.2428,
4518,330.0421,330.0421,0,0.0039,19.2138,
4519,358.235,358.235,0,0,20,
4520,358.1185,358.1185,0,0,20,
4521,230.925,230.925,0,0.0177,16.4526,
4522,357.1496,357.1496,0,0,20,
4523,357.1571,357.1571,0,0,20,
4524,0,0,0,0,0,
4525,0,0,0,0,0,
4526,0,0,0,0.0042,0.211,
4527,0,0,0,0,0,
4528,0,0,0,0,0,
4529,0,0,0,0,0,
4530,0,0,0,0,0,
4531,0,0,0,0,0,
4532,0,0,0,0.05,10,
4533,0,0,0,0.05,10,
4534,0,0,0,0.05,10,
4535,0,0,0,0.023,4.6046,
4536,0,0,0,0,0,
4537,0,0,0,0.05,10,
4538,0,0,0,0.05,10,
4539,128.5321,128.5321,0,0.032,13.5981,
4540,0,0,0,0.05,10,
4541,65.1841,65.1841,0,0.0409,11.8245,
4542,0,0,0,0.05,10,
4543,308.4119,308.4119,0,0.0068,18.6325,
4544,357.2137,357.2137,0,0,20,
4545,0,0,0,0.05,10,
4546,0,0,0,0,0,
4547,0,0,0,0,0,
4548,4.6419,4.6419,0,0.0494,10.13,
4549,182.6837,182.6837,0,0.0244,15.1149,
4550,328.8318,328.8318,0,0.004,19.2071,
4551,357.1495,357.1495,0,0,20,
4552,264.1232,264.1232,0,0.013,17.3953,
4553,326.4669,326.4669,0,0.0043,19.1408,
4554,357.1473,357.1473,0,0,20,
4555,357.1456,357.1456,0,0,20,
4556,357.1455,357.1455,0,0,20,
4557,54.1209,54.1209,0,0.0271,8.4425,
4558,240.1751,240.1751,0,0.0042,14.2829,
4559,290.7219,290.7219,0,0,16.28,
4560,316.6421,316.6421,0,0,17.7317,
4561,257.5307,257.5307,0,0.0107,16.5626,
4562,135.4182,135.4182,0,0.0189,11.359,
4563,73.6411,73.6411,0,0.0397,12.0619,
4564,32.6643,32.6643,0,0.0454,10.9136,
4565,104.5317,104.5317,0,0.0354,12.9238,
4566,215.8417,215.8417,0,0.0198,16.0371,
4567,250.1973,250.1973,0,0.015,16.9981,
4568,0,0,0,0.05,10,
4569,0,0,0,0.05,10,
4570,0,0,0,0.0325,6.4925,
4571,0,0,0,0.0103,2.0662,
4572,0,0,0,0.0099,1.9829,
4573,0,0,0,0.0122,2.4399,
4574,0,0,0,0.05,10,
4575,207.2001,207.2001,0,0.0215,15.7019,
4576,152.2633,152.2633,0,0.0287,14.2588,
4577,83.5288,83.5288,0,0.0383,12.3363,
4578,0,0,0,0.05,10,
4579,0,0,0,0.05,10,
4580,158.0117,158.0117,0,0.0285,14.2966,
4581,117.537,117.537,0,0.034,13.196,
4582,26.1499,26.1499,0,0.0464,10.7111,
4583,29.7577,29.7577,0,0.046,10.8092,
4584,0,0,0,0.05,10,
4585,0,0,0,0.05,10,
4586,0,0,0,0.05,10,
4587,0,0,0,0.05,10,
4588,0,0,0,0.05,10,
4589,0,0,0,0.05,10,
4590,0,0,0,0.05,10,
4591,0,0,0,0.05,10,
4592,0,0,0,0.05,10,
4593,0,0,0,0.05,10,
4594,0,0,0,0.05,10,
4595,0,0,0,0.0465,9.3066,
4596,0,0,0,0.05,10,
4597,0,0,0,0.05,10,
4598,75.6364,75.6364,0,0.0395,12.1001,
4599,78.5689,78.5689,0,0.0391,12.1815,
4600,0,0,0,0.05,10,
4601,0,0,0,0.05,10,
4602,0,0,0,0.05,10,
4603,0,0,0,0.05,10,
4604,244.2891,244.2891,0,0.0161,16.7828,
4605,231.9576,231.9576,0,0.0178,16.4404,
4606,0,0,0,0.05,10,
4607,0,0,0,0.05,10,
4608,0,0,0,0.05,10,
4609,0,0,0,0.05,10,
4610,0,0,0,0.05,10,
4611,0,0,0,0.0492,9.8305,
4612,0,0,0,0.05,10,
4613,0,0,0,0.0316,6.3133,
4614,0,0,0,0.0365,7.3026,
4615,6304.0177,6304.0177,0,0.0096,18.0833,
4616,5598.0019,5598.0019,0,0.0069,18.6226,
4617,4701.114,4701.114,0,0.0159,16.8245,
4618,2165.6693,2165.6693,0,0.0324,13.5187,
4619,4100.25,4100.25,0,0.0058,17.1685,
4620,1377.6503,1377.6503,0,0.0028,5.9386,
4621,716.4885,716.4885,0,0.0442,11.1641,
4622,0,0,0,0.0113,2.2609,
4623,321.9133,321.9133,0,0.041,11.7935,
4624,1057.0768,1057.0768,0,0.0272,14.5686,
4625,450.7604,450.7604,0,0.0374,12.5113,
4626,1050.1954,1050.1954,0,0.0207,15.8509,
4627,3203.6384,3203.6384,0,0.013,17.3938,
4628,0,0,0,0,0,
4629,138.523,138.523,0,0,0.1548,
4630,0,0,0,0,0,
4631,60.3821,60.3821,0,0,1.8039,
4632,382.33,382.33,0,0,11.3293,
4633,688.4423,688.4423,0,0,20,
4634,1409.9403,1409.9403,0,0,20,
4635,1795.6557,1795.6557,0,0,20,
4636,1668.2656,1668.2656,0,0,20,
4637,1389.3579,1389.3579,0,0,20,
4638,1238.9324,1238.9324,0,0,20,
4639,934.9909,934.9909,0,0,20,
4640,0,0,0,0.05,10,
4641,0,0,0,0.05,10,
4642,0,0,0,0.05,10,
4643,0,0,0,0.05,10,
4644,0,0,0,0.05,10,
4645,0,0,0,0.05,10,
4646,0,0,0,0.05,10,
4647,0,0,0,0.05,10,
4648,0,0,0,0.05,10,
4649,67.492,67.492,0,0.0468,10.6374,
4650,193.7462,193.7462,0,0.0409,11.8298,
4651,55.939,55.939,0,0.0474,10.5283,
4652,0,0,0,0.05,10,
4653,0,0,0,0.05,10,
4654,0,0,0,0.05,10,
4655,0,0,0,0.05,10,
4656,93.6013,93.6013,0,0.0456,10.884,
4657,0,0,0,0.05,10,
4658,0,0,0,0.05,10,
4659,0,0,0,0.05,10,
4660,0,0,0,0.05,10,
4661,0,0,0,0.05,10,
4662,0,0,0,0.05,10,
4663,0,0,0,0.05,10,
4664,0,0,0,0.05,10,
4665,0,0,0,0.05,10,
4666,0,0,0,0,0,
4667,0,0,0,0,0,
4668,0,0,0,0,0,
4669,924.5569,924.5569,0,0.0313,7.4288,
4670,0,0,0,0,0,
4671,3916.092,3916.092,0,0.0008,5.1328,
4672,0,0,0,0,0,
4673,7344.6673,7344.6673,0,0.0267,14.6579,
4674,0,0,0,0,0,
4675,0,0,0,0,0,
4676,457.6757,457.6757,0,0,6.0456,
4677,0,0,0,0.05,10,
4678,470.0303,470.0303,0,0.0485,10.2981,
4679,1486.2166,1486.2166,0,0,20,
4680,1774.6924,1774.6924,0,0,20,
4681,1266.6629,1266.6629,0,0,20,
4682,1553.1968,1553.1968,0,0,20,
4683,875.8336,875.8336,0,0,20,
4684,1050.3486,1050.3486,0,0,20,
4685,1589.666,1589.666,0,0,20,
4686,918.3169,918.3169,0,0,14.3967,
4687,5095.2661,5095.2661,0,0,20,
4688,2933.7596,2933.7596,0,0,20,
4689,1444.5158,1444.5158,0,0,20,
4690,4093.3451,4093.3451,0,0,20,
4691,0,0,0,0.05,10,
4692,0,0,0,0.05,10,
4693,0,0,0,0.05,10,
4694,0,0,0,0.05,10,
4695,0,0,0,0.05,10,
4696,0,0,0,0.05,10,
4697,0,0,0,0.05,10,
4698,0,0,0,0.05,10,
4699,669.4906,669.4906,0,0.0107,17.8622,
4700,612.8916,612.8916,0,0.0241,15.1731,
4701,883.7394,883.7394,0,0.025,14.9938,
4702,296.5431,296.5431,0,0.0352,12.9567,
4703,100.4974,100.4974,0,0.0375,12.506,
4704,0,0,0,0.05,10,
4705,0,0,0,0.05,10,
4706,0,0,0,0.05,10,
4707,6702.9969,6702.9969,0,0,20,
4708,4630.1356,4630.1356,0,0.0185,16.2902,
4709,2793.7023,2793.7023,0,0.0088,18.2431,
4710,1245.4699,1245.4699,0,0.0317,13.6649,
4711,3200.6773,3200.6773,0,0.0001,19.9736,
4712,1172.97,1172.97,0,0.0398,12.0487,
4713,352.1048,352.1048,0,0.0011,19.7889,
4714,358.3496,358.3496,0,0,20,
4715,359.4094,359.4094,0,0,20,
4716,357.1481,357.1481,0,0,20,
4717,357.2038,357.2038,0,0,20,
4718,233.6145,233.6145,0,0.0173,16.5403,
4719,214.4134,214.4134,0,0.02,16.0031,
4720,33.0501,33.0501,0,0.0454,10.9247,
4721,337.6099,337.6099,0,0.0028,19.4492,
4722,357.8055,357.8055,0,0,20,
4723,357.1454,357.1454,0,0,20,
4724,357.1452,357.1452,0,0,20,
4725,0,0,0,0,0,
4726,0,0,0,0.004,0.1999,
4727,0,0,0,0,0,
4728,0,0,0,0,0,
4729,0,0,0,0,0,
4730,0,0,0,0,0,
4731,0,0,0,0,0,
4732,0,0,0,0,0,
4733,0,0,0,0,0,
4734,0,0,0,0.0418,8.3682,
4735,0,0,0,0.0132,2.6397,
4736,0,0,0,0,0,
4737,0,0,0,0,0,
4738,165.9989,165.9989,0,0.0268,14.6475,
4739,9.2696,9.2696,0,0.0487,10.2595,
4740,0,0,0,0.05,10,
4741,0,0,0,0.05,10,
4742,192.7361,192.7361,0,0.023,15.3942,
4743,0,0,0,0.0429,8.579,
4744,0,0,0,0.05,10,
4745,94.2154,94.2154,0,0.0368,12.6369,
4746,0,0,0,0.0074,1.4776,
4747,0,0,0,0.05,10,
4748,0,0,0,0.05,10,
4749,0,0,0,0.05,10,
4750,0,0,0,0.05,10,
4751,357.1642,357.1642,0,0,20,
4752,152.381,152.381,0,0.0287,14.2665,
4753,357.1478,357.1478,0,0,20,
4754,357.1498,357.1498,0,0,20,
4755,245.8964,245.8964,0,0.0156,16.8849,
4756,0,0,0,0.05,10,
4757,0,0,0,0.05,10,
4758,357.1468,357.1468,0,0,20,
4759,357.1451,357.1451,0,0,20,
4760,357.1458,357.1458,0,0,20,
4761,108.4477,108.4477,0,0,6.0729,
4762,130.7915,130.7915,0,0,7.3241,
4763,149.6103,149.6103,0,0,8.3781,
4764,202.7024,202.7024,0,0.0186,15.0707,
4765,35.2336,35.2336,0,0.0451,10.9865,
4766,44.638,44.638,0,0.0271,7.9238,
4767,112.129,112.129,0,0.0343,13.1363,
4768,0,0,0,0.05,10,
4769,16.6393,16.6393,0,0.0477,10.4654,
4770,23.0397,23.0397,0,0.0468,10.6444,
4771,0,0,0,0.05,10,
4772,0,0,0,0.0461,9.225,
4773,0,0,0,0.033,6.604,
4774,0,0,0,0.0178,3.5524,
4775,0,0,0,0,0,
4776,0,0,0,0,0,
4777,0,0,0,0,0,
4778,0,0,0,0.0059,1.1802,
4779,0,0,0,0.05,10,
4780,0,0,0,0.05,10,
4781,0,0,0,0.05,10,
4782,0,0,0,0.05,10,
4783,0,0,0,0.05,10,
4784,0,0,0,0.05,9.9971,
4785,0,0,0,0.05,10,
4786,0,0,0,0.047,9.4043,
4787,0,0,0,0.0426,8.5239,
4788,0,0,0,0.05,10,
4789,0,0,0,0.05,10,
4790,0,0,0,0.05,10,
4791,0,0,0,0.05,10,
4792,0,0,0,0.05,10,
4793,0,0,0,0.05,10,
4794,38.2412,38.2412,0,0.0463,10.7362,
4795,95.4266,95.4266,0,0.0373,11.1327,
4796,233.8136,233.8136,0,0.0275,14.5014,
4797,0,0,0,0.0348,6.96,
4798,0,0,0,0.05,10,
4799,0,0,0,0.05,10,
4800,0,0,0,0.0389,7.7881,
4801,0,0,0,0.05,10,
4802,0,0,0,0.0458,9.1575,
4803,0,0,0,0.0289,5.7778,
4804,0,0,0,0.0181,3.6101,
4805,0,0,0,0.0154,3.0866,
4806,0,0,0,0.05,10,
4807,226.863,226.863,0,0.0185,16.2954,
4808,177.7007,177.7007,0,0.0255,14.9066,
4809,223.0607,223.0607,0,0.0193,16.135,
4810,0,0,0,0.05,10,
4811,12.9718,12.9718,0,0.0482,10.354,
4812,359.9594,359.9594,0,0,20,
4813,0,0,0,0.05,10,
4814,49.5994,49.5994,0,0.044,11.2096,
4815,57.282,57.282,0,0.043,11.397,
4816,0,0,0,0.0457,9.1402,
4817,0,0,0,0.05,10,
4818,0,0,0,0.05,10,
4819,0,0,0,0.0286,5.7149,
4820,0,0,0,0.0058,1.1616,
4821,0,0,0,0.0372,7.4474,
4822,0,0,0,0.0337,6.7379,
4823,0,0,0,0.0209,4.1824,
4824,3614.7943,3614.7943,0,0.0209,15.8139,
4825,4929.5556,4929.5556,0,0.01,18.0094,
4826,1298.1146,1298.1146,0,0.041,11.7981,
4827,3097.6038,3097.6038,0,0.0248,15.0329,
4828,1823.6483,1823.6483,0,0.0322,13.5591,
4829,667.0839,667.0839,0,0.0446,11.0839,
4830,450.2428,450.2428,0,0.0244,6.6308,
4831,0,0,0,0,0,
4832,690.7511,690.7511,0,0.0308,13.8484,
4833,0,0,0,0,0,
4834,1988.2981,1988.2981,0,0.0084,18.3203,
4835,1531.4994,1531.4994,0,0.0073,18.5324,
4836,1271.4772,1271.4772,0,0.0162,16.7501,
4837,0,0,0,0,0,
4838,152.1982,152.1982,0,0.0109,4.2646,
4839,119.5099,119.5099,0,0,3.5107,
4840,382.8652,382.8652,0,0,10.8798,
4841,621.7495,621.7495,0,0,16.4161,
4842,3320.8304,3320.8304,0,0,20,
4843,4818.834,4818.834,0,0,20,
4844,3528.3896,3528.3896,0,0,20,
4845,1897.6641,1897.6641,0,0,20,
4846,2451.642,2451.642,0,0,20,
4847,1465.7297,1465.7297,0,0,20,
4848,1650.8802,1650.8802,0,0,20,
4849,1047.3005,1047.3005,0,0,20,
4850,0,0,0,0.05,10,
4851,0,0,0,0.05,10,
4852,0,0,0,0.05,10,
4853,0,0,0,0.05,10,
4854,0,0,0,0.05,10,
4855,0,0,0,0.05,10,
4856,0,0,0,0.05,10,
4857,0,0,0,0.05,10,
4858,0,0,0,0.05,10,
4859,0,0,0,0.05,10,
4860,518.0244,518.0244,0,0.0255,14.8924,
4861,547.692,547.692,0,0.0241,15.1726,
4862,412.7484,412.7484,0,0.0273,14.5368,
4863,160.9909,160.9909,0,0.0313,13.7479,
4864,66.2051,66.2051,0,0.0423,11.5413,
4865,0,0,0,0.05,10,
4866,110.908,110.908,0,0.0448,11.0475,
4867,538.25,538.25,0,0.0246,15.0834,
4868,0,0,0,0.05,10,
4869,0,0,0,0.05,10,
4870,0,0,0,0.05,10,
4871,0,0,0,0.05,10,
4872,0,0,0,0.05,10,
4873,0,0,0,0.05,10,
4874,0,0,0,0.05,10,
4875,0,0,0,0.05,10,
4876,0,0,0,0.05,10,
4877,0,0,0,0.05,10,
4878,253.8839,253.8839,0,0,2.3411,
4879,0,0,0,0,0,
4880,0,0,0,0,0,
4881,547.4203,547.4203,0,0,5.0478,
4882,10211.0698,10211.0698,0,0.0015,13.2425,
4883,8347.4889,8347.4889,0,0,10.5877,
4884,6353.3133,6353.3133,0,0.0299,14.0292,
4885,12030.4919,12030.4919,0,0.0119,17.6296,
4886,4412.4674,4412.4674,0,0,5.4729,
4887,2614.4041,2614.4041,0,0.0417,11.658,
4888,2479.2675,2479.2675,0,0,8.6195,
4889,1044.6585,1044.6585,0,0,9.6328,
4890,250.4365,250.4365,0,0,5.8604,
4891,1476.0627,1476.0627,0,0,20,
4892,1369.4024,1369.4024,0,0,20,
4893,1324.7907,1324.7907,0,0,20,
4894,1113.2929,1113.2929,0,0,20,
4895,2038.0154,2038.0154,0,0,20,
4896,1380.0599,1380.0599,0,0,20,
4897,4400.5777,4400.5777,0,0,20,
4898,588.6273,588.6273,0,0,13.7743,
4899,2379.7118,2379.7118,0,0.0165,16.6922,
4900,2157.3786,2157.3786,0,0,20,
4901,1275.3784,1275.3784,0,0.0096,18.0786,
4902,1809.0532,1809.0532,0,0.0062,18.7699,
4903,0,0,0,0.05,10,
4904,0,0,0,0.05,10,
4905,0,0,0,0.05,10,
4906,0,0,0,0.05,10,
4907,0,0,0,0.05,10,
4908,0,0,0,0.05,10,
4909,0,0,0,0.05,10,
4910,0,0,0,0.05,10,
4911,268.1705,268.1705,0,0.0231,15.3744,
4912,1535.3899,1535.3899,0,0.0053,18.9471,
4913,776.7616,776.7616,0,0.0085,18.2961,
4914,49.7525,49.7525,0,0.0438,11.2406,
4915,0,0,0,0.05,10,
4916,2274.2765,2274.2765,0,0.0128,17.4485,
4917,2038.2147,2038.2147,0,0.0133,17.3355,
4918,1315.7905,1315.7905,0,0.0263,14.7397,
4919,1013.2468,1013.2468,0,0.0276,14.4791,
4920,1743.1014,1743.1014,0,0.0085,18.3022,
4921,357.146,357.146,0,0,20,
4922,357.1513,357.1513,0,0,20,
4923,357.1453,357.1453,0,0,20,
4924,357.1442,357.1442,0,0,20,
4925,337.2524,337.2524,0,0.0028,19.4426,
4926,92.9786,92.9786,0,0.037,12.6032,
4927,71.4769,71.4769,0,0.04,12.0013,
4928,357.2391,357.2391,0,0,20,
4929,357.7412,357.7412,0,0,20,
4930,113.2353,113.2353,0,0.0341,13.1705,
4931,360.5389,360.5389,0,0,20,
4932,357.1449,357.1449,0,0,20,
4933,357.1449,357.1449,0,0,20,
4934,0,0,0,0.0032,0.1606,
4935,0,0,0,0,0,
4936,0,0,0,0,0,
4937,0,0,0,0,0,
4938,0,0,0,0,0,
4939,0,0,0,0,0,
4940,0,0,0,0,0,
4941,0,0,0,0.0053,1.0698,
4942,0,0,0,0.0032,0.1599,
