Date,lon,lat,Salt,Temp,TSS,DO,AMM,NIT,FRP,FRPADS,POC,DOC,PON,DON,POP,DOP,GRN,BGA,CRYPT,MDIAT,DINO,ZEROS,ONES
27/07/2022 01:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 02:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 03:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 04:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 05:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 06:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 07:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 08:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 09:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 10:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 11:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 12:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 13:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 14:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 15:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 16:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 17:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 18:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 19:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 20:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 21:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 22:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/07/2022 23:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 00:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 01:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 02:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 03:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 04:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 05:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 06:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 07:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 08:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 09:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 10:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 11:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 12:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 13:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 14:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 15:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 16:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 17:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 18:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 19:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 20:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 21:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 22:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/07/2022 23:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 00:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 01:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 02:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 03:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 04:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 05:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 06:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 07:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 08:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 09:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 10:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 11:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 12:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 13:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 14:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 15:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 16:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 17:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 18:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 19:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 20:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 21:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 22:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/07/2022 23:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 00:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 01:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 02:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 03:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 04:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 05:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 06:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 07:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 08:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 09:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 10:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 11:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 12:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 13:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 14:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 15:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 16:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 17:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 18:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 19:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 20:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 21:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 22:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30/07/2022 23:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 00:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 01:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 02:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 03:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 04:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 05:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 06:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 07:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 08:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 09:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 10:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 11:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 12:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 13:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 14:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 15:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 16:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 17:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 18:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 19:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 20:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 21:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 22:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/07/2022 23:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 00:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 01:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 02:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 03:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 04:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 05:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 06:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 07:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 08:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 09:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 10:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 11:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 12:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 13:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 14:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 15:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 16:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 17:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 18:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 19:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 20:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 21:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 22:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/08/2022 23:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 00:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 01:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 02:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 03:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 04:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 05:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 06:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 07:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 08:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 09:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 10:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 11:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 12:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 13:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 14:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 15:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 16:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 17:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 18:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 19:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 20:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 21:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 22:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/08/2022 23:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 00:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 01:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 02:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 03:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 04:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 05:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 06:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 07:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 08:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 09:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 10:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 11:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 12:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 13:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 14:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 15:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 16:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 17:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 18:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 19:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 20:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 21:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 22:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/08/2022 23:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 00:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 01:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 02:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 03:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 04:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 05:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 06:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 07:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 08:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 09:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 10:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 11:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 12:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 13:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 14:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 15:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 16:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 17:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/08/2022 18:00:00,115.6966,-32.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
